,renko_bricks,renko_dates,renko_size,renko_volumes,minx,maxx,miny,maxy
2111,5128.9,2008-02-29 13:28:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2112,5118.9,2008-02-29 13:28:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2113,5108.9,2008-02-29 13:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2114,5118.9,2008-02-29 13:40:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2115,5128.9,2008-02-29 13:50:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2116,5138.9,2008-02-29 13:52:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2117,5148.9,2008-02-29 13:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2118,5158.9,2008-02-29 14:08:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2119,5168.9,2008-02-29 14:10:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2120,5158.9,2008-02-29 14:21:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2121,5148.9,2008-02-29 14:22:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2122,5138.9,2008-02-29 14:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2123,5148.9,2008-02-29 14:32:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2124,5158.9,2008-02-29 14:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2125,5168.9,2008-02-29 14:36:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2126,5178.9,2008-02-29 14:36:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2127,5188.9,2008-02-29 14:44:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2128,5198.9,2008-02-29 14:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2129,5208.9,2008-02-29 14:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2130,5218.9,2008-02-29 14:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2131,5228.9,2008-02-29 15:01:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2132,5218.9,2008-02-29 15:14:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2133,5208.9,2008-02-29 15:16:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2134,5198.9,2008-02-29 15:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2135,5188.9,2008-02-29 15:28:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2136,5178.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2137,5168.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2138,5158.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2139,5148.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2140,5138.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2141,5128.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2142,5118.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2143,5108.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2144,5098.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2145,5088.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2146,5078.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2147,5068.9,2008-02-29 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2148,5058.9,2008-03-03 09:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2149,5068.9,2008-03-03 10:08:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2150,5078.9,2008-03-03 10:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2151,5068.9,2008-03-03 11:10:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2152,5058.9,2008-03-03 11:16:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2153,5048.9,2008-03-03 11:36:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2154,5038.9,2008-03-03 11:47:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2155,5028.9,2008-03-03 12:14:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2156,5018.9,2008-03-03 12:21:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2157,5028.9,2008-03-03 12:54:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2158,5038.9,2008-03-03 13:09:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2159,5028.9,2008-03-03 14:00:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2160,5018.9,2008-03-03 14:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2161,5008.9,2008-03-03 14:33:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2162,4998.9,2008-03-03 14:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2163,4988.9,2008-03-03 14:35:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2164,4978.9,2008-03-03 14:36:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2165,4968.9,2008-03-03 14:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2166,4958.9,2008-03-03 14:49:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2167,4948.9,2008-03-03 15:08:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2168,4938.9,2008-03-04 09:55:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2169,4928.9,2008-03-04 09:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2170,4938.9,2008-03-04 09:58:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2171,4948.9,2008-03-04 09:58:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2172,4938.9,2008-03-04 10:15:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2173,4948.9,2008-03-04 10:25:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2174,4938.9,2008-03-04 10:55:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2175,4928.9,2008-03-04 11:02:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2176,4918.9,2008-03-04 11:18:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2177,4908.9,2008-03-04 11:23:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2178,4898.9,2008-03-04 11:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2179,4888.9,2008-03-04 11:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2180,4878.9,2008-03-04 12:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2181,4868.9,2008-03-04 12:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2182,4858.9,2008-03-04 12:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2183,4848.9,2008-03-04 12:35:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2184,4858.9,2008-03-04 12:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2185,4848.9,2008-03-04 13:15:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2186,4838.9,2008-03-04 13:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2187,4828.9,2008-03-04 13:24:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2188,4818.9,2008-03-04 13:25:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2189,4828.9,2008-03-04 13:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2190,4838.9,2008-03-04 13:40:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2191,4848.9,2008-03-04 13:43:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2192,4858.9,2008-03-04 13:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2193,4868.9,2008-03-04 13:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2194,4878.9,2008-03-04 13:52:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2195,4888.9,2008-03-04 13:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2196,4898.9,2008-03-04 14:01:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2197,4908.9,2008-03-04 14:02:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2198,4898.9,2008-03-04 14:21:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2199,4908.9,2008-03-04 14:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2200,4918.9,2008-03-04 14:31:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2201,4928.9,2008-03-04 14:44:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2202,4918.9,2008-03-04 14:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2203,4908.9,2008-03-04 15:07:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2204,4898.9,2008-03-04 15:08:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2205,4888.9,2008-03-04 15:09:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2206,4878.9,2008-03-04 15:15:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2207,4868.9,2008-03-04 15:15:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2208,4858.9,2008-03-04 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2209,4868.9,2008-03-05 09:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2210,4878.9,2008-03-05 10:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2211,4888.9,2008-03-05 10:19:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2212,4898.9,2008-03-05 10:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2213,4888.9,2008-03-05 10:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2214,4878.9,2008-03-05 11:07:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2215,4868.9,2008-03-05 11:16:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2216,4858.9,2008-03-05 11:18:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2217,4848.9,2008-03-05 11:39:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2218,4858.9,2008-03-05 11:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2219,4868.9,2008-03-05 12:30:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2220,4878.9,2008-03-05 12:40:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2221,4888.9,2008-03-05 12:42:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2222,4878.9,2008-03-05 13:06:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2223,4888.9,2008-03-05 14:01:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2224,4898.9,2008-03-05 14:02:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2225,4908.9,2008-03-05 14:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2226,4898.9,2008-03-05 14:27:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2227,4888.9,2008-03-05 14:35:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2228,4878.9,2008-03-05 14:38:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2229,4868.9,2008-03-05 14:38:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2230,4878.9,2008-03-05 14:49:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2231,4888.9,2008-03-05 14:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2232,4898.9,2008-03-05 15:12:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2233,4888.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2234,4878.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2235,4868.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2236,4858.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2237,4848.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2238,4838.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2239,4828.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2240,4818.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2241,4808.9,2008-03-05 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2242,4798.9,2008-03-07 09:55:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2243,4788.9,2008-03-07 10:10:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2244,4778.9,2008-03-07 10:14:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2245,4768.9,2008-03-07 10:16:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2246,4758.9,2008-03-07 11:09:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2247,4748.9,2008-03-07 11:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2248,4738.9,2008-03-07 12:36:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2249,4728.9,2008-03-07 12:40:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2250,4718.9,2008-03-07 12:58:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2251,4708.9,2008-03-07 12:58:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2252,4698.9,2008-03-07 13:01:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2253,4688.9,2008-03-07 13:05:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2254,4678.9,2008-03-07 13:06:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2255,4688.9,2008-03-07 13:23:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2256,4698.9,2008-03-07 13:25:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2257,4708.9,2008-03-07 13:32:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2258,4698.9,2008-03-07 13:39:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2259,4688.9,2008-03-07 13:52:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2260,4698.9,2008-03-07 14:03:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2261,4708.9,2008-03-07 14:05:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2262,4718.9,2008-03-07 14:06:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2263,4728.9,2008-03-07 14:19:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2264,4718.9,2008-03-07 14:34:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2265,4728.9,2008-03-07 15:05:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2266,4738.9,2008-03-07 15:06:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2267,4728.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2268,4718.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2269,4708.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2270,4698.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2271,4688.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2272,4678.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2273,4668.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2274,4658.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2275,4648.9,2008-03-07 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2276,4658.9,2008-03-10 09:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2277,4668.9,2008-03-10 09:58:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2278,4678.9,2008-03-10 09:59:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2279,4688.9,2008-03-10 10:00:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2280,4678.9,2008-03-10 10:11:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2281,4668.9,2008-03-10 10:12:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2282,4658.9,2008-03-10 10:14:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2283,4648.9,2008-03-10 10:19:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2284,4638.9,2008-03-10 10:46:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2285,4628.9,2008-03-10 11:00:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2286,4638.9,2008-03-10 11:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2287,4648.9,2008-03-10 11:32:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2288,4658.9,2008-03-10 12:33:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2289,4668.9,2008-03-10 12:35:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2290,4678.9,2008-03-10 12:39:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2291,4688.9,2008-03-10 12:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2292,4698.9,2008-03-10 12:52:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2293,4708.9,2008-03-10 12:57:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2294,4718.9,2008-03-10 13:23:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2295,4728.9,2008-03-10 13:27:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2296,4738.9,2008-03-10 13:28:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2297,4748.9,2008-03-10 13:32:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2298,4758.9,2008-03-10 13:44:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2299,4768.9,2008-03-10 13:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2300,4758.9,2008-03-10 13:56:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2301,4748.9,2008-03-10 14:07:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2302,4758.9,2008-03-10 14:24:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2303,4768.9,2008-03-10 14:26:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2304,4758.9,2008-03-10 14:37:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2305,4748.9,2008-03-10 14:40:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2306,4738.9,2008-03-10 14:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2307,4748.9,2008-03-10 14:59:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2308,4758.9,2008-03-10 15:02:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2309,4768.9,2008-03-10 15:14:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2310,4778.9,2008-03-10 15:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2311,4768.9,2008-03-10 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2312,4758.9,2008-03-10 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2313,4748.9,2008-03-10 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2314,4758.9,2008-03-11 10:03:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2315,4768.9,2008-03-11 10:06:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2316,4778.9,2008-03-11 10:10:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2317,4788.9,2008-03-11 10:24:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2318,4798.9,2008-03-11 10:28:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2319,4808.9,2008-03-11 10:32:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2320,4818.9,2008-03-11 10:49:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2321,4828.9,2008-03-11 11:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2322,4838.9,2008-03-11 11:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2323,4848.9,2008-03-11 11:45:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2324,4858.9,2008-03-11 12:33:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2325,4848.9,2008-03-11 13:17:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2326,4838.9,2008-03-11 13:18:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2327,4828.9,2008-03-11 13:27:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2328,4838.9,2008-03-11 13:35:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2329,4828.9,2008-03-11 14:09:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2330,4838.9,2008-03-11 14:44:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2331,4848.9,2008-03-11 15:00:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2332,4858.9,2008-03-11 15:13:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2333,4868.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2334,4878.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2335,4888.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2336,4898.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2337,4908.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2338,4918.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2339,4928.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2340,4938.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2341,4948.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
2342,4958.9,2008-03-11 15:29:00+00:00,10,,-0.9998631261976457,7305.999863126198,2258.8999999999996,6348.9
