Date,Open,High,Low,Close
2008-06-09 13:37,4502.9,4506.75,4502.9,4504.3
2008-06-09 13:38,4504.15,4505.1,4501.65,4501.65
2008-06-09 13:39,4501.35,4501.35,4497.8,4499.0
2008-06-09 13:40,4499.0,4500.3,4498.9,4499.9
2008-06-09 13:41,4499.05,4499.35,4498.45,4498.6
2008-06-09 13:42,4498.55,4499.6,4498.25,4498.65
2008-06-09 13:43,4498.75,4498.75,4496.5,4496.5
2008-06-09 13:44,4495.85,4495.85,4493.85,4494.5
2008-06-09 13:45,4493.2,4493.2,4490.15,4490.15
2008-06-09 13:46,4490.2,4490.2,4487.7,4488.85
2008-06-09 13:47,4490.05,4491.35,4490.05,4490.7
2008-06-09 13:48,4490.55,4490.9,4486.7,4487.4
2008-06-09 13:49,4485.1,4485.1,4480.1,4481.35
2008-06-09 13:50,4481.35,4481.35,4477.3,4477.3
2008-06-09 13:51,4477.85,4479.35,4475.5,4479.35
2008-06-09 13:52,4478.0,4481.05,4477.65,4480.95
2008-06-09 13:53,4480.6,4480.6,4469.6,4469.65
2008-06-09 13:54,4468.85,4469.3,4468.0,4468.25
2008-06-09 13:55,4468.55,4472.45,4468.5,4472.45
2008-06-09 13:56,4472.3,4472.3,4470.5,4472.1
2008-06-09 13:57,4472.55,4472.55,4470.0,4470.0
2008-06-09 13:58,4469.7,4472.1,4469.7,4471.05
2008-06-09 13:59,4470.45,4471.25,4465.8,4465.8
2008-06-09 14:00,4464.65,4467.1,4462.8,4467.1
2008-06-09 14:01,4466.6,4470.9,4466.6,4466.95
2008-06-09 14:02,4469.05,4475.6,4468.4,4475.6
2008-06-09 14:03,4473.45,4476.4,4473.45,4475.75
2008-06-09 14:04,4475.95,4480.5,4474.3,4480.45
2008-06-09 14:05,4481.55,4486.85,4481.05,4482.3
2008-06-09 14:06,4480.75,4482.9,4480.15,4480.85
2008-06-09 14:07,4480.0,4481.8,4475.2,4475.2
2008-06-09 14:08,4475.3,4475.3,4469.95,4470.3
2008-06-09 14:09,4472.4,4481.25,4472.4,4481.0
2008-06-09 14:10,4479.85,4483.75,4479.85,4483.75
2008-06-09 14:11,4484.25,4492.2,4484.25,4492.2
2008-06-09 14:12,4492.2,4499.5,4492.2,4498.65
2008-06-09 14:13,4499.2,4500.2,4496.8,4500.2
2008-06-09 14:14,4500.7,4500.7,4493.75,4493.75
2008-06-09 14:15,4494.1,4494.95,4491.2,4491.2
2008-06-09 14:16,4492.85,4496.95,4492.35,4495.55
2008-06-09 14:17,4494.55,4494.55,4488.05,4488.1
2008-06-09 14:18,4487.25,4489.95,4486.8,4488.4
2008-06-09 14:19,4488.65,4492.75,4488.65,4492.75
2008-06-09 14:20,4493.3,4494.1,4490.15,4494.1
2008-06-09 14:21,4494.5,4496.95,4494.5,4495.95
2008-06-09 14:22,4494.75,4496.75,4493.7,4496.55
2008-06-09 14:23,4497.0,4499.1,4497.0,4498.7
2008-06-09 14:24,4498.8,4501.25,4497.45,4498.25
2008-06-09 14:25,4498.5,4505.1,4498.5,4505.1
2008-06-09 14:26,4504.35,4508.55,4504.35,4508.55
2008-06-09 14:27,4508.55,4516.5,4508.55,4516.5
2008-06-09 14:28,4517.8,4517.8,4513.75,4513.75
2008-06-09 14:29,4514.1,4516.95,4513.85,4515.85
2008-06-09 14:30,4514.75,4520.6,4514.65,4520.55
2008-06-09 14:31,4522.4,4530.85,4522.4,4529.0
2008-06-09 14:32,4527.25,4528.05,4522.7,4522.7
2008-06-09 14:33,4521.55,4521.6,4514.15,4514.15
2008-06-09 14:34,4514.55,4517.1,4514.55,4517.1
2008-06-09 14:35,4517.45,4518.55,4514.9,4514.9
2008-06-09 14:36,4514.2,4515.45,4513.05,4513.2
2008-06-09 14:37,4512.95,4514.8,4509.15,4509.15
2008-06-09 14:38,4508.0,4510.25,4505.7,4510.25
2008-06-09 14:39,4510.35,4516.15,4510.35,4515.9
2008-06-09 14:40,4513.9,4513.9,4509.8,4509.8
2008-06-09 14:41,4507.6,4508.1,4505.25,4505.25
2008-06-09 14:42,4503.4,4506.6,4501.7,4505.7
2008-06-09 14:43,4506.35,4507.7,4504.25,4504.25
2008-06-09 14:44,4501.4,4501.6,4499.95,4501.25
2008-06-09 14:45,4500.85,4501.15,4496.65,4497.15
2008-06-09 14:46,4497.45,4498.3,4489.15,4489.15
2008-06-09 14:47,4489.5,4492.85,4489.4,4492.85
2008-06-09 14:48,4494.75,4497.35,4494.25,4496.85
2008-06-09 14:49,4497.1,4497.15,4493.75,4493.85
2008-06-09 14:50,4494.15,4494.15,4486.05,4486.05
2008-06-09 14:51,4485.75,4485.75,4476.75,4476.75
2008-06-09 14:52,4477.35,4484.65,4477.35,4484.65
2008-06-09 14:53,4485.8,4487.6,4483.5,4483.5
2008-06-09 14:54,4483.2,4483.3,4479.95,4479.95
2008-06-09 14:55,4477.75,4478.0,4473.0,4473.0
2008-06-09 14:56,4474.05,4478.9,4474.05,4478.2
2008-06-09 14:57,4476.4,4477.1,4471.15,4471.15
2008-06-09 14:58,4470.25,4473.9,4470.25,4473.9
2008-06-09 14:59,4474.25,4475.75,4473.55,4475.75
2008-06-09 15:00,4476.95,4484.8,4476.95,4484.8
2008-06-09 15:01,4484.85,4485.3,4473.65,4473.65
2008-06-09 15:02,4470.9,4470.9,4466.75,4466.75
2008-06-09 15:03,4465.55,4466.95,4463.5,4466.1
2008-06-09 15:04,4467.1,4471.45,4465.65,4471.45
2008-06-09 15:05,4474.15,4481.25,4474.15,4481.25
2008-06-09 15:06,4482.0,4486.0,4480.75,4485.8
2008-06-09 15:07,4486.25,4487.2,4484.8,4485.75
2008-06-09 15:08,4486.85,4491.0,4486.85,4488.05
2008-06-09 15:09,4488.35,4497.65,4488.3,4497.65
2008-06-09 15:10,4498.25,4504.0,4498.25,4500.35
2008-06-09 15:11,4502.6,4505.05,4502.6,4504.65
2008-06-09 15:12,4505.0,4510.8,4504.25,4510.8
2008-06-09 15:13,4511.05,4511.05,4504.3,4504.3
2008-06-09 15:14,4502.75,4502.75,4497.3,4497.35
2008-06-09 15:15,4496.9,4499.35,4495.15,4499.35
2008-06-09 15:16,4498.2,4508.2,4498.2,4507.0
2008-06-09 15:17,4506.5,4509.55,4505.9,4508.8
2008-06-09 15:18,4508.6,4508.6,4503.6,4503.6
2008-06-09 15:19,4504.8,4507.3,4503.5,4507.3
2008-06-09 15:20,4507.3,4517.7,4507.3,4517.7
2008-06-09 15:21,4517.7,4519.6,4517.7,4518.85
2008-06-09 15:22,4518.05,4519.95,4517.4,4518.2
2008-06-09 15:23,4518.55,4518.55,4509.95,4509.95
2008-06-09 15:24,4509.05,4513.9,4509.05,4513.9
2008-06-09 15:25,4514.75,4518.5,4514.75,4518.5
2008-06-09 15:26,4522.45,4523.15,4519.25,4519.25
2008-06-09 15:27,4518.65,4518.65,4516.25,4517.5
2008-06-09 15:28,4516.15,4519.35,4516.0,4517.1
2008-06-09 15:29,4516.6,4519.65,4516.5,4519.15
2008-06-10 09:55,4482.4,4482.4,4458.8,4458.8
2008-06-10 09:56,4456.35,4456.35,4446.65,4446.65
2008-06-10 09:57,4447.9,4460.7,4447.9,4460.7
2008-06-10 09:58,4461.15,4466.3,4461.15,4463.65
2008-06-10 09:59,4462.3,4463.55,4460.1,4460.1
2008-06-10 10:00,4460.9,4461.3,4452.95,4452.95
2008-06-10 10:01,4452.3,4452.3,4446.85,4448.75
2008-06-10 10:02,4450.0,4458.7,4450.0,4458.7
2008-06-10 10:03,4460.25,4467.75,4460.25,4467.7
2008-06-10 10:04,4467.6,4469.2,4466.55,4467.5
2008-06-10 10:05,4467.35,4467.35,4463.1,4463.8
2008-06-10 10:06,4464.35,4470.2,4463.8,4470.2
2008-06-10 10:07,4469.2,4470.4,4468.8,4470.2
2008-06-10 10:08,4469.9,4477.6,4469.9,4477.55
2008-06-10 10:09,4478.45,4485.35,4478.45,4485.35
2008-06-10 10:10,4484.35,4484.75,4479.9,4479.9
2008-06-10 10:11,4479.55,4484.7,4479.55,4484.05
2008-06-10 10:12,4484.2,4484.65,4482.1,4482.1
2008-06-10 10:13,4482.5,4482.5,4479.85,4481.4
2008-06-10 10:14,4481.25,4485.25,4481.25,4485.25
2008-06-10 10:15,4484.45,4484.45,4477.0,4477.0
2008-06-10 10:16,4477.35,4481.85,4477.35,4481.85
2008-06-10 10:17,4480.75,4482.8,4480.65,4482.8
2008-06-10 10:18,4482.4,4482.4,4478.15,4478.15
2008-06-10 10:19,4479.8,4483.65,4479.8,4483.65
2008-06-10 10:20,4484.15,4486.4,4483.65,4486.4
2008-06-10 10:21,4485.45,4485.45,4483.0,4484.95
2008-06-10 10:22,4484.35,4491.2,4484.35,4491.2
2008-06-10 10:23,4491.7,4496.0,4491.7,4496.0
2008-06-10 10:24,4496.7,4499.15,4496.7,4497.8
2008-06-10 10:25,4497.2,4497.2,4494.15,4494.15
2008-06-10 10:26,4494.3,4494.65,4491.35,4491.35
2008-06-10 10:27,4492.0,4492.0,4483.0,4483.0
2008-06-10 10:28,4481.3,4481.3,4474.15,4474.15
2008-06-10 10:29,4474.95,4476.35,4474.65,4475.25
2008-06-10 10:30,4474.4,4474.4,4472.0,4473.55
2008-06-10 10:31,4472.9,4473.6,4469.2,4469.2
2008-06-10 10:32,4469.5,4471.4,4469.35,4469.35
2008-06-10 10:33,4468.35,4469.4,4467.1,4467.1
2008-06-10 10:34,4467.25,4467.7,4466.0,4466.0
2008-06-10 10:35,4465.25,4465.25,4460.35,4460.65
2008-06-10 10:36,4460.6,4461.05,4460.25,4460.25
2008-06-10 10:37,4460.45,4461.2,4459.9,4459.9
2008-06-10 10:38,4460.5,4461.1,4459.1,4459.1
2008-06-10 10:39,4459.8,4459.8,4454.6,4455.05
2008-06-10 10:40,4454.6,4455.75,4452.4,4452.4
2008-06-10 10:41,4453.15,4456.65,4453.15,4456.65
2008-06-10 10:42,4457.0,4458.1,4456.65,4457.1
2008-06-10 10:43,4456.7,4460.45,4456.7,4460.45
2008-06-10 10:44,4461.35,4461.35,4458.65,4458.8
2008-06-10 10:45,4458.75,4458.75,4457.1,4458.0
2008-06-10 10:46,4459.3,4461.45,4458.85,4458.85
2008-06-10 10:47,4458.45,4459.0,4455.15,4455.15
2008-06-10 10:48,4456.6,4459.75,4456.6,4459.65
2008-06-10 10:49,4459.2,4463.25,4459.2,4463.25
2008-06-10 10:50,4464.75,4469.65,4464.75,4468.05
2008-06-10 10:51,4467.9,4467.95,4464.05,4464.05
2008-06-10 10:52,4464.55,4464.55,4460.75,4460.75
2008-06-10 10:53,4460.2,4460.2,4457.55,4458.0
2008-06-10 10:54,4457.5,4457.5,4452.15,4452.15
2008-06-10 10:55,4452.2,4455.75,4452.2,4455.75
2008-06-10 10:56,4456.0,4456.45,4453.65,4453.65
2008-06-10 10:57,4452.85,4452.85,4449.55,4449.55
2008-06-10 10:58,4448.4,4448.4,4439.6,4440.5
2008-06-10 10:59,4440.1,4440.95,4439.5,4440.9
2008-06-10 11:00,4440.75,4442.5,4440.75,4442.5
2008-06-10 11:01,4442.95,4446.0,4442.9,4445.2
2008-06-10 11:02,4445.3,4447.25,4443.35,4443.35
2008-06-10 11:03,4442.9,4442.9,4439.95,4440.4
2008-06-10 11:04,4440.2,4440.2,4438.3,4439.0
2008-06-10 11:05,4438.65,4438.65,4435.25,4435.25
2008-06-10 11:06,4435.4,4441.5,4435.4,4441.5
2008-06-10 11:07,4442.1,4447.55,4442.05,4447.55
2008-06-10 11:08,4448.3,4448.6,4446.65,4446.65
2008-06-10 11:09,4446.3,4452.0,4446.3,4452.0
2008-06-10 11:10,4452.9,4457.15,4452.9,4456.35
2008-06-10 11:11,4455.4,4455.65,4450.95,4450.95
2008-06-10 11:12,4450.55,4451.9,4449.95,4449.95
2008-06-10 11:13,4449.55,4452.95,4449.25,4452.95
2008-06-10 11:14,4452.9,4453.4,4451.05,4451.05
2008-06-10 11:15,4451.0,4451.95,4450.5,4451.95
2008-06-10 11:16,4453.3,4455.95,4453.1,4455.95
2008-06-10 11:17,4456.65,4459.95,4456.6,4459.95
2008-06-10 11:18,4459.95,4460.3,4456.9,4456.9
2008-06-10 11:19,4457.5,4457.5,4454.25,4454.35
2008-06-10 11:20,4454.15,4454.7,4453.55,4454.2
2008-06-10 11:21,4454.3,4454.3,4452.7,4453.3
2008-06-10 11:22,4452.95,4456.4,4452.95,4456.35
2008-06-10 11:23,4456.9,4460.8,4456.9,4460.8
2008-06-10 11:24,4460.6,4460.65,4459.65,4460.05
2008-06-10 11:25,4460.3,4464.4,4460.3,4464.4
2008-06-10 11:26,4465.0,4467.0,4465.0,4466.1
2008-06-10 11:27,4466.0,4466.6,4465.35,4465.6
2008-06-10 11:28,4465.15,4465.5,4464.55,4464.55
2008-06-10 11:29,4464.4,4466.2,4464.4,4465.15
2008-06-10 11:30,4465.1,4465.3,4464.85,4465.05
2008-06-10 11:31,4463.75,4463.8,4461.15,4462.65
2008-06-10 11:32,4461.05,4461.85,4460.25,4460.25
2008-06-10 11:33,4460.3,4460.3,4457.8,4457.8
2008-06-10 11:34,4458.1,4459.8,4456.75,4456.75
2008-06-10 11:35,4455.95,4456.85,4455.3,4456.8
2008-06-10 11:36,4457.3,4459.35,4457.3,4459.1
2008-06-10 11:37,4458.7,4458.7,4456.05,4456.05
2008-06-10 11:38,4456.15,4456.2,4454.75,4454.95
2008-06-10 11:39,4455.15,4455.3,4453.75,4453.75
2008-06-10 11:40,4452.15,4453.95,4452.0,4453.8
2008-06-10 11:41,4453.2,4454.15,4452.3,4454.0
2008-06-10 11:42,4455.55,4459.3,4455.55,4459.3
2008-06-10 11:43,4459.25,4461.35,4459.25,4460.85
2008-06-10 11:44,4461.1,4461.9,4460.8,4461.9
2008-06-10 11:45,4461.5,4463.5,4461.3,4463.0
2008-06-10 11:46,4463.2,4466.1,4463.2,4465.55
2008-06-10 11:47,4465.95,4466.3,4463.35,4463.4
2008-06-10 11:48,4463.75,4463.75,4461.85,4461.85
2008-06-10 11:49,4461.75,4462.75,4461.4,4461.45
2008-06-10 11:50,4461.6,4461.6,4460.3,4460.9
2008-06-10 11:51,4461.5,4463.05,4460.85,4462.25
2008-06-10 11:52,4461.4,4464.2,4461.4,4464.2
2008-06-10 11:53,4463.55,4463.85,4459.5,4459.5
2008-06-10 11:54,4458.55,4458.55,4455.5,4455.5
2008-06-10 11:55,4454.75,4454.75,4451.75,4454.05
2008-06-10 11:56,4451.85,4455.35,4451.85,4454.75
2008-06-10 11:57,4454.2,4454.2,4448.85,4449.2
2008-06-10 11:58,4448.8,4448.8,4445.0,4446.25
2008-06-10 11:59,4445.65,4450.4,4445.5,4448.6
2008-06-10 12:00,4448.3,4448.55,4442.4,4442.4
2008-06-10 12:01,4442.6,4443.3,4441.65,4442.7
2008-06-10 12:02,4443.1,4443.6,4440.45,4440.75
2008-06-10 12:03,4440.3,4443.15,4440.3,4442.9
2008-06-10 12:04,4442.75,4442.75,4439.1,4439.1
2008-06-10 12:05,4440.0,4444.25,4440.0,4444.25
2008-06-10 12:06,4445.05,4445.05,4443.65,4443.65
2008-06-10 12:07,4443.5,4443.65,4439.85,4439.85
2008-06-10 12:08,4439.2,4439.2,4435.35,4436.15
2008-06-10 12:09,4436.05,4439.1,4436.05,4437.9
2008-06-10 12:10,4438.1,4438.1,4433.0,4433.3
2008-06-10 12:11,4432.8,4436.0,4432.2,4432.2
2008-06-10 12:12,4430.55,4430.55,4426.65,4426.65
2008-06-10 12:13,4425.65,4425.95,4424.75,4425.8
2008-06-10 12:14,4426.1,4426.15,4420.2,4420.2
2008-06-10 12:15,4419.0,4420.5,4416.85,4416.85
2008-06-10 12:16,4414.3,4414.3,4405.75,4406.05
2008-06-10 12:17,4407.2,4411.6,4407.2,4410.95
2008-06-10 12:18,4412.55,4415.05,4411.6,4413.75
2008-06-10 12:19,4414.7,4416.35,4411.9,4412.0
2008-06-10 12:20,4410.4,4410.4,4403.05,4403.05
2008-06-10 12:21,4404.0,4404.0,4396.2,4396.4
2008-06-10 12:22,4397.55,4401.85,4397.05,4401.75
2008-06-10 12:23,4401.65,4408.65,4401.1,4408.65
2008-06-10 12:24,4409.1,4413.2,4408.8,4408.8
2008-06-10 12:25,4407.35,4407.35,4405.0,4406.3
2008-06-10 12:26,4406.8,4408.5,4406.25,4407.2
2008-06-10 12:27,4406.45,4406.45,4402.4,4402.65
2008-06-10 12:28,4401.8,4401.8,4399.2,4400.6
2008-06-10 12:29,4399.75,4402.9,4398.95,4402.9
2008-06-10 12:30,4402.85,4403.5,4400.25,4401.0
2008-06-10 12:31,4401.75,4405.45,4401.05,4405.45
2008-06-10 12:32,4406.5,4407.2,4405.5,4406.3
2008-06-10 12:33,4406.7,4406.7,4404.7,4405.65
2008-06-10 12:34,4405.15,4408.6,4405.15,4407.55
2008-06-10 12:35,4407.6,4407.9,4407.1,4407.65
2008-06-10 12:36,4407.35,4408.9,4406.75,4408.9
2008-06-10 12:37,4408.6,4409.7,4407.45,4409.7
2008-06-10 12:38,4410.3,4410.3,4408.9,4410.2
2008-06-10 12:39,4410.45,4412.7,4409.85,4411.65
2008-06-10 12:40,4411.95,4414.15,4411.0,4412.5
2008-06-10 12:41,4412.8,4414.3,4411.7,4414.3
2008-06-10 12:42,4414.75,4417.65,4414.7,4417.65
2008-06-10 12:43,4417.2,4418.8,4416.9,4418.65
2008-06-10 12:44,4418.8,4420.7,4417.5,4420.45
2008-06-10 12:45,4420.9,4421.8,4420.9,4420.95
2008-06-10 12:46,4420.9,4420.9,4416.45,4416.65
2008-06-10 12:47,4416.65,4417.65,4414.7,4414.75
2008-06-10 12:48,4414.65,4414.65,4412.7,4413.9
2008-06-10 12:49,4414.5,4414.5,4407.95,4407.95
2008-06-10 12:50,4408.3,4409.15,4407.5,4409.05
2008-06-10 12:51,4408.95,4413.6,4408.85,4413.6
2008-06-10 12:52,4414.95,4416.0,4414.95,4415.75
2008-06-10 12:53,4415.0,4416.45,4414.0,4415.85
2008-06-10 12:54,4413.7,4416.8,4413.7,4416.8
2008-06-10 12:55,4416.9,4417.2,4413.2,4413.2
2008-06-10 12:56,4412.55,4413.75,4409.85,4409.85
2008-06-10 12:57,4409.35,4412.55,4407.6,4407.6
2008-06-10 12:58,4406.9,4409.25,4406.6,4408.2
2008-06-10 12:59,4408.15,4413.55,4408.15,4413.55
2008-06-10 13:00,4414.9,4417.0,4414.9,4415.95
2008-06-10 13:01,4416.3,4419.7,4416.3,4418.95
2008-06-10 13:02,4419.7,4420.55,4415.95,4415.95
2008-06-10 13:03,4416.1,4416.1,4414.55,4414.6
2008-06-10 13:04,4415.1,4417.35,4415.1,4417.0
2008-06-10 13:05,4416.4,4416.4,4412.85,4412.85
2008-06-10 13:06,4412.8,4412.8,4406.3,4406.3
2008-06-10 13:07,4405.7,4405.7,4402.4,4402.4
2008-06-10 13:08,4402.05,4402.05,4400.8,4401.6
2008-06-10 13:09,4402.15,4403.55,4401.8,4401.8
2008-06-10 13:10,4402.15,4405.0,4402.05,4405.0
2008-06-10 13:11,4404.9,4406.8,4404.9,4406.0
2008-06-10 13:12,4405.6,4405.6,4403.45,4403.55
2008-06-10 13:13,4402.9,4402.9,4400.05,4400.05
2008-06-10 13:14,4400.3,4400.5,4399.95,4400.25
2008-06-10 13:15,4399.95,4403.4,4399.95,4403.35
2008-06-10 13:16,4403.95,4409.2,4403.95,4408.55
2008-06-10 13:17,4408.6,4409.55,4408.0,4409.4
2008-06-10 13:18,4408.4,4410.2,4408.4,4410.0
2008-06-10 13:19,4410.15,4416.05,4409.85,4416.05
2008-06-10 13:20,4414.1,4415.4,4413.1,4413.7
2008-06-10 13:21,4414.15,4414.85,4412.3,4412.4
2008-06-10 13:22,4412.7,4414.9,4412.7,4414.8
2008-06-10 13:23,4413.4,4415.15,4413.4,4415.15
2008-06-10 13:24,4414.9,4417.1,4414.9,4415.05
2008-06-10 13:25,4415.5,4415.55,4412.35,4412.35
2008-06-10 13:26,4411.8,4411.8,4407.15,4407.75
2008-06-10 13:27,4408.0,4408.5,4406.3,4406.8
2008-06-10 13:28,4405.7,4406.35,4404.05,4406.2
2008-06-10 13:29,4405.15,4408.0,4405.15,4407.5
2008-06-10 13:30,4408.1,4411.55,4408.1,4411.4
2008-06-10 13:31,4410.9,4412.0,4410.25,4412.0
2008-06-10 13:32,4411.9,4411.9,4407.7,4407.85
2008-06-10 13:33,4407.35,4408.75,4407.35,4408.25
2008-06-10 13:34,4408.5,4409.3,4408.15,4408.7
2008-06-10 13:35,4408.85,4409.35,4408.85,4409.2
2008-06-10 13:36,4408.95,4411.1,4408.7,4411.1
2008-06-10 13:37,4411.2,4412.0,4410.85,4412.0
2008-06-10 13:38,4412.2,4414.7,4412.2,4413.5
2008-06-10 13:39,4414.55,4417.8,4414.55,4417.8
2008-06-10 13:40,4417.65,4419.25,4417.3,4419.25
2008-06-10 13:41,4419.55,4419.55,4416.6,4416.6
2008-06-10 13:42,4416.45,4416.45,4414.4,4414.4
2008-06-10 13:43,4414.4,4414.4,4409.5,4409.5
2008-06-10 13:44,4409.5,4409.5,4401.85,4401.85
2008-06-10 13:45,4400.2,4400.2,4388.55,4388.55
2008-06-10 13:46,4388.85,4392.75,4388.85,4392.05
2008-06-10 13:47,4392.65,4398.4,4392.65,4396.5
2008-06-10 13:48,4396.65,4396.95,4393.8,4393.8
2008-06-10 13:49,4394.0,4394.0,4387.5,4389.0
2008-06-10 13:50,4386.3,4387.8,4386.3,4386.95
2008-06-10 13:51,4386.9,4394.0,4386.9,4394.0
2008-06-10 13:52,4394.2,4395.4,4393.9,4394.9
2008-06-10 13:53,4394.7,4394.7,4392.9,4393.45
2008-06-10 13:54,4393.65,4397.2,4393.65,4396.2
2008-06-10 13:55,4396.15,4396.2,4392.85,4392.85
2008-06-10 13:56,4390.65,4390.65,4386.45,4387.5
2008-06-10 13:57,4387.35,4387.35,4385.85,4386.15
2008-06-10 13:58,4386.25,4386.25,4383.85,4385.45
2008-06-10 13:59,4385.65,4385.65,4384.35,4385.3
2008-06-10 14:00,4386.05,4387.25,4385.8,4386.95
2008-06-10 14:01,4387.55,4387.55,4385.4,4386.4
2008-06-10 14:02,4385.95,4387.1,4381.95,4381.95
2008-06-10 14:03,4381.75,4381.75,4379.95,4380.3
2008-06-10 14:04,4380.35,4381.9,4379.6,4380.9
2008-06-10 14:05,4380.55,4381.5,4379.95,4379.95
2008-06-10 14:06,4379.5,4379.5,4376.75,4376.75
2008-06-10 14:07,4375.4,4377.95,4374.8,4377.75
2008-06-10 14:08,4377.3,4378.75,4376.65,4378.75
2008-06-10 14:09,4380.2,4383.7,4380.2,4383.55
2008-06-10 14:10,4383.6,4383.6,4376.85,4376.85
2008-06-10 14:11,4376.7,4376.7,4371.15,4371.75
2008-06-10 14:12,4370.95,4372.15,4370.0,4372.15
2008-06-10 14:13,4373.35,4374.4,4372.55,4374.25
2008-06-10 14:14,4375.1,4378.2,4375.1,4377.45
2008-06-10 14:15,4377.65,4380.7,4377.45,4379.45
2008-06-10 14:16,4379.55,4381.35,4378.7,4381.3
2008-06-10 14:17,4381.3,4381.3,4378.2,4378.3
2008-06-10 14:18,4378.75,4378.75,4376.15,4376.15
2008-06-10 14:19,4375.6,4375.95,4371.65,4371.65
2008-06-10 14:20,4371.45,4374.95,4371.25,4374.85
2008-06-10 14:21,4374.35,4378.9,4374.35,4378.9
2008-06-10 14:22,4379.05,4384.4,4379.05,4383.3
2008-06-10 14:23,4383.15,4387.75,4383.15,4387.75
2008-06-10 14:24,4388.95,4391.5,4388.6,4391.5
2008-06-10 14:25,4392.55,4394.9,4392.55,4394.4
2008-06-10 14:26,4393.8,4394.9,4392.05,4394.9
2008-06-10 14:27,4396.15,4401.3,4396.15,4401.3
2008-06-10 14:28,4402.3,4404.9,4402.3,4403.7
2008-06-10 14:29,4404.55,4410.15,4404.55,4408.95
2008-06-10 14:30,4407.9,4407.9,4403.2,4403.2
2008-06-10 14:31,4403.2,4403.2,4402.75,4402.75
2008-06-10 14:32,4403.35,4405.6,4402.85,4403.95
2008-06-10 14:33,4404.5,4404.85,4402.55,4402.55
2008-06-10 14:34,4402.7,4405.15,4401.65,4405.15
2008-06-10 14:35,4405.8,4415.05,4405.8,4415.05
2008-06-10 14:36,4414.6,4419.9,4414.6,4419.9
2008-06-10 14:37,4418.95,4418.95,4416.45,4416.45
2008-06-10 14:38,4415.8,4415.8,4408.4,4408.4
2008-06-10 14:39,4408.2,4410.9,4408.2,4409.45
2008-06-10 14:40,4409.9,4409.9,4407.2,4407.2
2008-06-10 14:41,4407.1,4407.1,4403.9,4403.9
2008-06-10 14:42,4403.9,4404.8,4403.5,4404.75
2008-06-10 14:43,4404.55,4404.95,4403.45,4404.55
2008-06-10 14:44,4403.55,4403.55,4400.3,4400.3
2008-06-10 14:45,4399.9,4402.85,4399.9,4402.85
2008-06-10 14:46,4402.05,4406.15,4401.5,4406.15
2008-06-10 14:47,4406.0,4406.45,4403.7,4403.7
2008-06-10 14:48,4403.6,4405.0,4403.6,4404.2
2008-06-10 14:49,4402.8,4402.8,4398.35,4399.2
2008-06-10 14:50,4399.3,4399.3,4396.75,4396.75
2008-06-10 14:51,4396.5,4399.4,4396.5,4399.35
2008-06-10 14:52,4400.15,4402.95,4400.1,4402.95
2008-06-10 14:53,4403.05,4403.5,4402.3,4402.85
2008-06-10 14:54,4403.65,4405.4,4403.6,4405.4
2008-06-10 14:55,4406.35,4418.2,4406.35,4418.2
2008-06-10 14:56,4421.05,4426.45,4421.05,4425.05
2008-06-10 14:57,4425.0,4435.85,4425.0,4435.85
2008-06-10 14:58,4435.55,4436.75,4434.05,4434.75
2008-06-10 14:59,4434.8,4439.85,4434.45,4439.1
2008-06-10 15:00,4439.45,4439.45,4433.65,4433.85
2008-06-10 15:01,4433.15,4439.5,4433.15,4439.1
2008-06-10 15:02,4440.2,4443.55,4440.2,4441.35
2008-06-10 15:03,4440.65,4444.95,4438.65,4444.95
2008-06-10 15:04,4445.45,4445.45,4442.4,4443.05
2008-06-10 15:05,4442.55,4448.6,4441.7,4448.6
2008-06-10 15:06,4447.8,4448.7,4447.2,4447.9
2008-06-10 15:07,4446.55,4446.55,4440.0,4440.0
2008-06-10 15:08,4439.35,4442.2,4439.35,4441.5
2008-06-10 15:09,4441.15,4445.35,4438.4,4445.35
2008-06-10 15:10,4444.85,4444.95,4441.85,4441.85
2008-06-10 15:11,4441.6,4441.6,4436.5,4437.55
2008-06-10 15:12,4438.1,4439.75,4435.9,4435.9
2008-06-10 15:13,4436.2,4442.3,4436.2,4442.3
2008-06-10 15:14,4442.75,4449.45,4442.75,4449.05
2008-06-10 15:15,4448.35,4449.25,4444.95,4449.25
2008-06-10 15:16,4451.35,4455.0,4451.35,4454.3
2008-06-10 15:17,4455.7,4458.9,4455.5,4458.9
2008-06-10 15:18,4459.95,4464.35,4459.45,4463.4
2008-06-10 15:19,4462.9,4462.9,4458.15,4458.15
2008-06-10 15:20,4458.0,4458.25,4453.1,4453.1
2008-06-10 15:21,4452.4,4452.5,4450.95,4452.15
2008-06-10 15:22,4451.45,4457.05,4451.45,4456.95
2008-06-10 15:23,4457.95,4458.05,4455.4,4457.4
2008-06-10 15:24,4457.85,4461.55,4457.85,4461.15
2008-06-10 15:25,4460.75,4461.2,4459.45,4460.55
2008-06-10 15:26,4460.3,4460.6,4456.55,4456.55
2008-06-10 15:27,4456.4,4456.4,4453.2,4453.2
2008-06-10 15:28,4453.25,4459.5,4452.2,4458.5
2008-06-10 15:29,4458.05,4459.9,4457.0,4459.8
2008-06-11 09:55,4449.8,4505.95,4449.8,4505.95
2008-06-11 09:56,4505.3,4506.45,4499.4,4499.4
2008-06-11 09:57,4496.0,4496.0,4487.9,4488.7
