renko_bricks,renko_dates,renko_size,renko_volumes,minx,maxx,miny,maxy
3089.5,2009-03-27 10:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-03-27 10:12:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3109.5,2009-03-27 10:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3119.5,2009-03-27 10:22:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3109.5,2009-03-27 10:35:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-03-27 10:41:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-03-27 10:48:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3079.5,2009-03-27 11:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-03-27 11:50:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-03-27 12:55:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-03-27 13:55:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3079.5,2009-03-27 14:01:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-03-27 14:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-03-27 14:31:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3109.5,2009-03-27 14:32:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3119.5,2009-03-27 14:47:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3109.5,2009-03-27 15:09:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3079.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3069.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3059.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3049.5,2009-03-27 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3039.5,2009-03-30 10:53:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3029.5,2009-03-30 11:33:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3019.5,2009-03-30 12:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-03-30 12:37:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2999.5,2009-03-30 13:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2989.5,2009-03-30 14:49:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2979.5,2009-03-30 15:15:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2989.5,2009-03-30 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2999.5,2009-03-30 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-03-31 09:55:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3019.5,2009-03-31 09:57:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-03-31 10:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2999.5,2009-03-31 10:34:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-03-31 11:34:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3019.5,2009-03-31 12:07:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3029.5,2009-03-31 12:34:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3039.5,2009-03-31 14:27:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3049.5,2009-03-31 14:43:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3039.5,2009-03-31 15:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3029.5,2009-03-31 15:01:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3019.5,2009-03-31 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-03-31 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2999.5,2009-03-31 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2989.5,2009-04-01 09:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2979.5,2009-04-01 10:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2989.5,2009-04-01 10:29:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
2999.5,2009-04-01 11:25:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3009.5,2009-04-01 11:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3019.5,2009-04-01 11:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3029.5,2009-04-01 12:11:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3039.5,2009-04-01 12:16:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3029.5,2009-04-01 13:25:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3039.5,2009-04-01 13:45:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3049.5,2009-04-01 13:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3059.5,2009-04-01 15:13:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3069.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3079.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3089.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3099.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3109.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3119.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3129.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3139.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3149.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3159.5,2009-04-01 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3169.5,2009-04-02 10:07:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3179.5,2009-04-02 10:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3189.5,2009-04-02 11:37:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3199.5,2009-04-02 11:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3209.5,2009-04-02 13:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3219.5,2009-04-02 14:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3229.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3239.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3269.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3279.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3289.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3299.5,2009-04-02 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3289.5,2009-04-06 10:36:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3279.5,2009-04-06 10:38:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3269.5,2009-04-06 10:41:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-06 11:45:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-06 11:47:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-06 13:06:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3269.5,2009-04-06 13:17:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-06 14:22:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-06 14:31:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3239.5,2009-04-06 14:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-06 15:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-06 15:07:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3239.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3229.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3219.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3209.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3199.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3189.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3179.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3169.5,2009-04-06 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3179.5,2009-04-08 11:23:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3189.5,2009-04-08 12:04:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3199.5,2009-04-08 12:06:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3209.5,2009-04-08 12:22:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3219.5,2009-04-08 12:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3229.5,2009-04-08 13:13:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3239.5,2009-04-08 13:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3249.5,2009-04-08 13:45:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3259.5,2009-04-08 14:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3269.5,2009-04-08 14:10:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3279.5,2009-04-08 14:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3289.5,2009-04-08 14:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3299.5,2009-04-08 14:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3309.5,2009-04-08 14:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3319.5,2009-04-08 14:51:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3329.5,2009-04-08 14:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-08 15:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-08 15:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-08 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-08 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-08 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-08 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-09 09:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 09:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-09 10:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 10:17:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 10:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-09 10:22:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-09 10:26:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3329.5,2009-04-09 10:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-09 10:35:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-09 10:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 11:57:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 12:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 13:17:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-09 13:24:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-09 13:27:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3329.5,2009-04-09 13:41:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3319.5,2009-04-09 13:42:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3329.5,2009-04-09 13:48:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-09 13:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-09 13:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 14:27:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 14:32:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-09 14:43:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 14:54:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 15:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-09 15:01:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-09 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-09 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-09 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-13 10:12:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-13 10:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-13 10:19:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-13 10:55:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-13 12:16:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-13 12:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-13 13:23:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-13 14:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-13 14:29:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-13 14:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-13 14:47:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-13 15:13:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-13 15:15:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-13 15:20:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-13 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-13 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-13 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-13 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3329.5,2009-04-13 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3339.5,2009-04-15 09:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3349.5,2009-04-15 10:04:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-15 10:15:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-15 10:42:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-15 10:53:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-15 10:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-15 11:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-15 11:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-15 11:38:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-15 12:27:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-15 12:48:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-15 13:24:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-15 13:33:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-15 13:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-15 13:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-15 14:05:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-15 14:17:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-15 14:32:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-15 14:47:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-15 15:02:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3479.5,2009-04-15 15:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3489.5,2009-04-15 15:22:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3499.5,2009-04-16 09:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3489.5,2009-04-16 10:09:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3479.5,2009-04-16 10:11:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3489.5,2009-04-16 10:45:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3479.5,2009-04-16 11:17:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-16 11:21:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-16 11:27:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-16 11:32:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-16 11:51:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-16 12:12:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3479.5,2009-04-16 12:19:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-16 12:33:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-16 12:35:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-16 12:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-16 12:46:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-16 12:49:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-16 13:01:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-16 13:10:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-16 13:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-16 13:32:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-16 14:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-16 14:07:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-16 14:14:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-16 14:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-16 14:35:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-16 14:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-16 14:56:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-16 14:57:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-16 15:01:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-16 15:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-16 15:12:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-16 15:14:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-16 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-16 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-17 09:55:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-17 09:58:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-17 10:00:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-17 10:28:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-17 10:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-17 10:33:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-17 10:59:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-17 11:02:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3479.5,2009-04-17 11:07:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-17 12:18:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-17 12:48:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-17 13:03:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-17 13:26:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3469.5,2009-04-17 14:04:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3459.5,2009-04-17 14:24:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3449.5,2009-04-17 14:31:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3439.5,2009-04-17 14:38:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3429.5,2009-04-17 14:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3419.5,2009-04-17 14:39:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3409.5,2009-04-17 14:40:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-17 14:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-17 14:44:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-17 14:50:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-17 15:16:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3399.5,2009-04-17 15:24:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3389.5,2009-04-17 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3379.5,2009-04-17 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3369.5,2009-04-17 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
3359.5,2009-04-17 15:30:00+00:00,10,,-0.9997306760032318,3712.9997306760033,2559.5,5229.5
